:START_ID,:END_ID,:TYPE
100678,938,author
100679,938,author
100680,939,author
100681,939,author
100682,939,author
100683,939,author
100684,939,author
100685,940,author
100357,941,author
100353,942,author
100300,942,author
100519,942,author
100686,943,author
100687,943,author
100308,944,author
100688,944,author
100000,944,author
100300,944,author
100000,945,author
100300,945,author
100308,945,author
100688,945,author
100689,946,author
100126,947,author
100183,948,author
100209,948,author
100670,949,author
100669,949,author
100288,949,author
100669,950,author
100288,950,author
100288,951,author
100300,952,author
100690,953,author
100691,954,author
100692,955,author
100693,956,author
100280,956,author
100525,956,author
100694,957,author
100695,958,author
100696,959,author
100304,959,author
100450,960,author
100365,961,author
100697,961,author
100698,961,author
100307,961,author
100699,961,author
100269,961,author
100333,962,author
100604,963,author
100178,963,author
100700,964,author
100701,964,author
100702,964,author
100505,965,author
100703,965,author
100704,966,author
100608,966,author
100214,967,author
100349,968,author
100300,968,author
100178,968,author
100352,968,author
100353,968,author
100381,969,author
100705,969,author
100349,970,author
100300,970,author
100301,970,author
100004,971,author
100706,972,author
100706,973,author
100706,974,author
100707,975,author
100708,976,author
100709,976,author
100710,976,author
100711,976,author
100712,977,author
100696,978,author
100304,978,author
100713,979,author
100002,980,author
100381,980,author
100341,981,author
100714,982,author
100715,982,author
100716,983,author
100717,984,author
100418,984,author
100718,985,author
100218,985,author
100719,986,author
100717,986,author
100720,987,author
100330,987,author
100522,988,author
100523,988,author
100554,989,author
100539,989,author
100721,989,author
100722,989,author
100723,989,author
100724,990,author
100725,990,author
100726,990,author
100727,990,author
100079,990,author
100015,991,author
100724,992,author
100725,992,author
100301,993,author
100354,994,author
100354,995,author
100301,996,author
100354,996,author
100706,997,author
100297,998,author
100728,998,author
100418,999,author
100004,999,author
100375,1000,author
100729,1000,author
100000,1000,author
100730,1000,author
100334,1001,author
100578,1002,author
100731,1003,author
100539,1004,author
100048,1004,author
100087,1005,author
100067,1005,author
100178,1005,author
100207,1005,author
100087,1006,author
100067,1006,author
100178,1006,author
100207,1006,author
100087,1007,author
100067,1007,author
100178,1007,author
100207,1007,author
100087,1008,author
100067,1008,author
100178,1008,author
100207,1008,author
100087,1009,author
100067,1009,author
100178,1009,author
100207,1009,author
100087,1010,author
100067,1010,author
100178,1010,author
100207,1010,author
100087,1011,author
100067,1011,author
100178,1011,author
100207,1011,author
100087,1012,author
100067,1012,author
100178,1012,author
100207,1012,author
100732,1013,author
100733,1014,author
100734,1015,author
100354,1016,author
100735,1017,author
100269,1018,author
100493,1018,author
100736,1018,author
100611,1019,author
100673,1019,author
100269,1019,author
100227,1020,author
100737,1021,author
100738,1021,author
100739,1021,author
100740,1021,author
100741,1022,author
100048,1023,author
100469,1023,author
100470,1023,author
100742,1023,author
100501,1023,author
100743,1024,author
100016,1025,author
100004,1026,author
100744,1027,author
100745,1028,author
100746,1028,author
100747,1028,author
100748,1028,author
100749,1028,author
100387,1028,author
100750,1029,author
100206,1029,author
100751,1030,author
100200,1031,author
100752,1032,author
100753,1033,author
100754,1034,author
100755,1034,author
100756,1034,author
100757,1034,author
100758,1034,author
100759,1034,author
100754,1035,author
100112,1036,author
100113,1036,author
100760,1037,author
100637,1037,author
100761,1038,author
100762,1039,author
100763,1039,author
100764,1039,author
100632,1040,author
100765,1040,author
100766,1041,author
100358,1042,author
100028,1042,author
100657,1043,author
100767,1043,author
100048,1044,author
100768,1044,author
100581,1045,author
100769,1045,author
100604,1046,author
100178,1046,author
100106,1047,author
100112,1047,author
100244,1047,author
100770,1047,author
100594,1047,author
100110,1048,author
100293,1048,author
100048,1048,author
100295,1048,author
100771,1048,author
100455,1049,author
100772,1049,author
100773,1050,author
100774,1051,author
100206,1052,author
100775,1052,author
100505,1053,author
100656,1053,author
100776,1053,author
100777,1054,author
