:START_ID,:END_ID,:TYPE
372,1000328,field
372,1000329,field
372,1000330,field
372,1000331,field
372,1000332,field
372,1000333,field
372,1000334,field
372,1000335,field
372,1000336,field
372,1000337,field
372,1000338,field
372,1000339,field
373,1000340,field
373,1000341,field
373,1000342,field
373,1000343,field
373,1000344,field
373,1000345,field
373,1000346,field
373,1000347,field
373,1000348,field
373,1000349,field
373,1000350,field
373,1000351,field
373,1000352,field
374,1000353,field
374,1000354,field
374,1000355,field
374,1000356,field
374,1000357,field
374,1000358,field
374,1000359,field
374,1000360,field
374,1000361,field
374,1000362,field
374,1000363,field
374,1000364,field
374,1000365,field
374,1000366,field
374,1000367,field
374,1000368,field
374,1000369,field
374,1000370,field
374,1000371,field
374,1000372,field
375,1000373,field
375,1000374,field
375,1000375,field
375,1000376,field
375,1000377,field
375,1000378,field
375,1000379,field
375,1000380,field
375,1000381,field
375,1000382,field
375,1000383,field
375,1000384,field
375,1000385,field
375,1000386,field
375,1000387,field
375,1000388,field
375,1000389,field
375,1000390,field
375,1000391,field
375,1000392,field
375,1000393,field
375,1000394,field
375,1000395,field
375,1000396,field
393,1000397,field
393,1000398,field
393,1000399,field
405,1000400,field
405,1000401,field
405,1000402,field
405,1000403,field
405,1000404,field
405,1000405,field
405,1000406,field
407,1000407,field
407,1000408,field
407,1000409,field
407,1000410,field
407,1000411,field
407,1000412,field
407,1000413,field
407,1000414,field
407,1000415,field
407,1000416,field
407,1000417,field
407,1000418,field
408,1000419,field
408,1000420,field
408,1000421,field
419,1000422,field
419,1000423,field
419,1000424,field
419,1000425,field
419,1000426,field
419,1000427,field
419,1000428,field
419,1000429,field
419,1000430,field
421,1000431,field
421,1000432,field
422,1000433,field
422,1000434,field
422,1000435,field
423,1000436,field
423,1000437,field
423,1000438,field
423,1000439,field
423,1000440,field
423,1000441,field
423,1000442,field
423,1000443,field
423,1000444,field
423,1000445,field
423,1000446,field
423,1000447,field
423,1000448,field
423,1000449,field
423,1000450,field
423,1000451,field
423,1000452,field
423,1000453,field
423,1000454,field
423,1000455,field
423,1000456,field
423,1000457,field
423,1000458,field
423,1000459,field
423,1000460,field
423,1000461,field
431,1000462,field
431,1000463,field
431,1000464,field
431,1000465,field
431,1000466,field
431,1000467,field
431,1000468,field
431,1000469,field
431,1000470,field
431,1000471,field
431,1000472,field
431,1000473,field
431,1000474,field
440,1000475,field
440,1000476,field
440,1000477,field
440,1000478,field
440,1000479,field
452,1000480,field
452,1000481,field
452,1000482,field
531,1000483,field
531,1000484,field
531,1000485,field
531,1000486,field
594,1000487,field
594,1000488,field
605,1000489,field
605,1000490,field
612,1000491,field
612,1000492,field
612,1000493,field
612,1000494,field
612,1000495,field
612,1000496,field
612,1000497,field
612,1000498,field
612,1000499,field
612,1000500,field
612,1000501,field
612,1000502,field
612,1000503,field
612,1000504,field
612,1000505,field
612,1000506,field
612,1000507,field
612,1000508,field
612,1000509,field
612,1000510,field
612,1000511,field
612,1000512,field
612,1000513,field
612,1000514,field
612,1000515,field
612,1000516,field
612,1000517,field
612,1000518,field
612,1000519,field
612,1000520,field
612,1000521,field
612,1000522,field
612,1000523,field
612,1000524,field
612,1000525,field
612,1000526,field
612,1000527,field
612,1000528,field
612,1000529,field
612,1000530,field
612,1000531,field
612,1000532,field
612,1000533,field
612,1000534,field
612,1000535,field
617,1000536,field
617,1000537,field
617,1000538,field
617,1000539,field
617,1000540,field
617,1000541,field
617,1000542,field
617,1000543,field
617,1000544,field
617,1000545,field
617,1000546,field
617,1000547,field
617,1000548,field
617,1000549,field
617,1000550,field
617,1000551,field
618,1000552,field
618,1000553,field
618,1000554,field
618,1000555,field
618,1000556,field
618,1000557,field
627,1000558,field
627,1000559,field
627,1000560,field
627,1000561,field
627,1000562,field
627,1000563,field
627,1000564,field
627,1000565,field
627,1000566,field
